foodId,Title,Category,Ingredients,Total_Ingredients,Steps,Total_Steps,Loves
8092,kangkung cah sapi recommended,sapi,"kangkung , siangi bersihkan , daging sapi , potong tipis , saus tiram , tepung maizena , larutkan dgn air , lada , garam , bawang putih , cabai merah , tomat , minyak goreng",10,"1) Siapkan bahan, tumis bawang putih dan cabai hingga layu, disusul dengan daging tumis hingga berubah warna, lalu masukkan tomat.
2) Masukkan kangkung aduk hingga setengah layu, lalu campurkan garam, saus tiram, dan lada hingga kangkung setengah layu.
3) Masukkan air secukupnya, tunggu hingga mendidih. Lalu terakhir masukkan maizena aduk sampai mengental. Mudah bukan?",3,4
8093,daging udang sambal bawang pedas,udang,"daging sapi , udang , cabai merah , cabai rawit , bawang merah , terasi , garam , gula pasir , totole kaldu jamur penyedap , saos raja",10,"1) Cuci bersih daging, potong2 kemudian rebus hingga empuk.
2) Cuci bersih udang, goreng sebentar
3) Ulek cabai merah, cabai rawit, bawang merah, terasi, garam, gula, totole.
4) Tumis sambal hingga layu,masukkan saos raja rasa, aduk2.
5) Masukkan daging dan udang, beri sedikit air, masak hingga air menyusut. *koreksirasa",5,4
8094,dadar telur ayam kampung ala wani,telur,"telur ayam kampung , btg daun bawang halus , secukup garam , penyedap , minyak , merica",6,"1) Haluskan bumbu, taruh bumbu halus di mangkok, tambah telur yang telah dikeluarkan dari cangkang lalu aduk hingga rata
2) Panaskan minyak lalu goreng deh telur dasarnya sampe matang... selamat menikmati",2,4
8095,dadar jagung tahu,tahu,"jagung manis diserut , tepung terigu , telur , potong tahu , daun bawang , seledri , garam , gula , lada , santan , bawang putih , bawang merah suka , minyak goreng",10,"1) Ulek bawang merah + bawang putih
2) Aluskan juga tahu dan jagung manis kemudian campur dengan bumbu yg sudah dihaluskan dan tepung terigu
3) Tambah garam,lada,gula secukupnya dan juga daun bawang dan seledri,santan, telur,aduk sampai rata/tercampur jadi satu
4) Panaskan minyak goreng kemudian adonan siap digoreng sampai kuning kecoklatan",4,4
8106,tongseng kambing bumbu alung,kambing,"daging kambing campur gajih lemak , bawang pulih geprek diiris , bawang merah , serai potong potong , bawang daun , wortel , kol , pecay potong potong , garam , lada , royko , air , campur santan , jeruk nipis biar mantapp",9,"1) Tumis bawang merah dan bawang putih hingga harum masukan daging sebentar lalu masukan air masak hingga mendidih agar daging ituh empuk gunakan api kecil tunggu kurbih 10 menit masukan wortel agar empuk
2) Setelah ith masukan garam,merica,bumbu,bawang daun,sereh
3) Masukan sayuran masak hingga sayuran melayu jangan lupa di koreksi rasanya
4) Tongseng siap di santap.. makan hangat dengan nasi lebih muantab",4,4
8119,tahu crispy ekonomis,tahu,"tahu putih , tepung sajiku , tepung kanji , tepung terigu , kaldu sapi bubuk",6,"1) Potong-potong tahu putih berbentuk dadu
2) Bikin adonan basah campurkan seperempat tepung sebaguna, 1 sendok tepung kanji, 1 sendok tepung serbaguna, sedikit kaldu sapi tambahkan air
3) Lalu bikin adonan kering campur sisa tepung serbaguna semuanya, 1 sendok tepung kanji, 3 sendok tepung terigu, tambahkan kaldu bubuk
4) Terakhir goreng dengan api kecil celupkan ke adonan basah lalu aduk rata diadonan kering terus goreng",4,4
8123,tumis sosin tahu simpel ala anak kost,tahu,"sosin , tahu potong kotak , bawang merah , bawang putih , cabai merah , saori saus tiram , garam , penyedap , gula putih",7,"1) Goreng terlebih dahulu tahu yang sudah di potong-potong
2) Iris kasar sosin dan cuci bersih
3) Iris tipis bawang dan cabai.
4) Panaskan minyak lalu tumis bawang dan cabai sampai harum, masukan sosin tunggu sampai layu kemudian masukan tahu yang sudah d goreng. Tambahkan saori, penyedap rasa, ladaku dan gula. Tes rasa. Hidangkan",4,4
8130,sambal terasi udang,udang,"udang , kupas kulitnya , bngks terasi instan me abc , cabe rawit , bawang merah , bawang putih , tomat , gula merah , garam , penyedap",9,"1) Kupas kulit udang, beri perasan jeruk nipis agar amisnya hilang, kemudian cuci bersih
2) Haluskan cabe rawit, bawang putih, 4 siung bawang merah, terasi, dan gula merah, jgn lupa beri garam dan cek rasa (kalo saya diuleg)
3) Iris2 tomat, dan 3 siung bawang merah
4) Tumis semua bumbu hingga harum, lalu masukkan udang, masak hingga matang
5) Sambal terasi udang siap dinikmati",5,4
8131,sayur oyong tahu sosis,tahu,"oyong , tahu putih , sosis , bumbu , bawang putih , bawang merah , merica bubuk , garam penyedap , air",9,"1) Potong oyong, sosis dan tahu sesuai selere
2) Haluskan bawang putih, bawang merah dan merica lalu tumis hingga wangi
3) Tambahkan air, setelah agak panas masukan oyong, tahu dan sosis. Tambahkan garam dan penyedap.
4) Tunggu beberapa saat hingga bumbu meresap, lalu icip... selesai..
5) Selamat menikmati.... :)",5,4
8134,mujair asam manis simple,ikan,"ikan mujair , bawang merah , bawang putih , bulat bawang bombai , saos tomat , saos cabe , saos tiram , garam , gula , merica bubuk , penyedap , air secukup nya , tepung maizena",10,"1) Potong / belah ikan sesuai keinginan. lalu lumuri dengan tepung. atau di goreng langsung sampai kering.
2) Tumis bawang merah, bawang putih, bombay sampai wangi. lalu masukkan air, saos tomat, saos cabe, saos tiram, garam, gula, penyedap dan merica bubuk. tunggu sampai air menyusut.
3) Masukkan tepung maizena yg sudah dicampur dengan sedikit air. cek rasa. angkat.
4) Tuang saos di atas ikan. siap di hidangkan.",4,4
8138,tumis sawi tahu cambah,tahu,"sawi putih lebar , cambah , tahu putih , tomat , bawang merah , putih cabe , serai , bumbu halus kemiri , jahe , kencur , air",4,"1) Potong tahu putih kotak2, trus di goreng seteh mateng,
2) Sawi putih potong, bawang putih merah, cabe, di iris, tomat,iris,sereh di keprok,
3) Tumis bawang putih sudah di iris berseta sereh, udah harum masuk kan bumbu yg di halus kan, tumis hinga harum, masukan air secukup nya
4) Masuk kan sawi putih, cambah, udah agak mpuk sayur baru masuk kan tahu,, sama tomat,,",5,4
8147,cucur udang ala kak el,udang,"udang bersihkan kulit , tepung terigu , tepung kastard , hirisan worter , bawang bombai , daun kucai , perasa n garam , minyak memasak",6,"1) Kupas kulit udang basuh bersih ketepikan
2) Dlm wadah lain masuk kan bahan2 yg sdh d hiris,
3) Gaulkan bersama tepung terigu dan kastard tambahkan bahan perisa
4) Panaskan minyak kemudian cetak n goreng sehingga kekuningan...
5) Gampang kn",5,4
8151,telur bumbu kecap,telur,"telur rebus , bawang merah , bawang putih , jahe , daun jeruk , cabe keriting pedas menyesuaikan yaa ,  air , garam , kaldu jamur , kecap manis",10,"1) Goreng telur yg sudah direbus
2) Tumis bumbu iris sampe harum, lalu beri air dan kecap, tambah kan garam dan kaldu
3) Lalu masukkan telur, tumis sampai air menyusut,jangan terlalu kering jadi agak basah sedikit
4) Angkat, siap di makan dg nasi panas",4,4
8158,mung tahu,tahu,"papan tahu sutera , daging ayam , daun bawang , bawang putih , tepung maizena larutkan air , micin jamur , garam , gula , lada",6,"1) Tumis b.putih cincang, hingga harum. Masukan ayam lalu aduk"" sampai berubah warna
2) Potong""tahu sesuai selera, masukan bumbu"" seperti garam, gula, lada, masukan kedalam penggorengan, aduk"" kasih air sedikit masukan t.maizena tunggu sebentar masukN daun bawang, angkt",2,4
8169,tumis sawi putih kapri udang,udang,"kapri , sawi putih , udang , bawang bombai , potong cabe paprika merah , bawang putih , minyak olive oil , garam  bumbu kaldu",8,"1) Siapkan bahan nya
2) Cuci bersih sayur,lalu potong-potong
3) Udang kupas kulit nya lalu rebus dengan air mendidih 2 menit,tiris kan
4) Tumis bawang putih dan bawang bombay hingga harum,kemudian masukan sawi putih,kapri,cabe paprika dan udang,masak hingga matang kurang lebih 10 menit,bumbui dengan sedikit garam dan bumbu kaldu,koreksi rasa, matikan api,angkat dan tuang sayur ke dalam piring saji
5) Sayur siap untuk di sajikan",5,4
8172,pecel terong telur,telur,"terong ungu , telor rebus , bumbu , cabe rawit merah , cabe merah keriting , kemiri , bawang merah , daun jeruk , garam , gula",9,"1) Kukus terong,lalu panggang di teflon
2) Bakar bawang merah,bisa juga dusangrai bareng kemiri
3) Haluskan semua bumbu, tes rasa kemudian penyet terong dan telurny...jadi deh",3,4
8174,kentang n sapi,sapi,"sapi giling , kentang , tipis , bawang merah , kecap asin , kecap manis , saus tiram , garam , lada , minyak goreng , kurleb air",10,"1) Panaskan minyak goreng lalu masukan bawang merah, masak hingga harum
2) Masukan sapi giling lalu aduk2 sebentar
3) Masukan kentang iris lalu beri air
4) Masukan kecap asin, kecap manis, saus tiram,garam,lada halus, masak terus hingga kentang matang dan lunak (saat mengaduk hati2 spy kentang tdk hancur)",4,4
8177,cumi asin tahu balado,tahu,"cumi asin rendam air , bersihkan isi nya , tahu putih potong dadu , garam , gula , penyedap , dihaluskan , bawang merah , bawang putih , cabai merah kriting , cabai rawit , tomat",10,"1) Goreng terlebih dahulu cumi hingga kering, sisihkan
2) Goreng tahu hingga setengah matang, sisihkan
3) Tumis bumbu yg di haluskan, masukan gula, garam, penyedap rasa, aduk hingga rata",3,4
8184,bola bola tahu isi sosis,tahu,"tahu , sosis potong , telur kocok , tepung terigu , bawang putih haluskan , lada garam , bubuk cabai , mie kuning rebus matang , minyak",9,"1) Haluskan tahu, lalu tambahkan telur, masukkan mie kuning, tepung terigu, bawang putih yg sudah dihaluskan, lada, garam, dan bubuk cabai secukupnya. Aduk hingga tercampur merata.
(Ps: bisa ganti pakai tepung terigu serbaguna instan, langsung campur dengan tahu, telur, mie kuning dan bubuk cabai)
2) Bentuk bulat adonan bola-bola tahu, masukkan sosis di bagian tengah. Bentuk bulat lagi.
3) Panaskan minyak, goreng bola-bola tahu hingga matang berwarna kecokelatan. Tiriskan. Bola-bola tahu isi sosis siap dihidangkan.",3,4
8193,kentang telur dadar,telur,"kentang parut , telur ayam , tepung panir , bawang putih parut , cabe rawit , batang daun bawang , garam , minyak goreng",8,1) Campurkan semua bahan dan di aduk-aduk kemudian dadar seperti mendadar telur. Bisa di nikmati pake saos sambal,1,4
8200,tumis pedas tempe kacang panjang,tempe,"tempe potong dadu , batang kacang panjang potong , bawang putih , cawit , kecap manis , garam , minyak goreng , bumbu halus , bawang merah , bawang putih",10,"1) Goreng tempe lalu tiriskan.
2) Masak bumbu halus dan garam secukup nya.
3) Lalu masukkan bawang putih dan cawit yang di iris, lalu tempe goreng. Tambahkan kecap manis hingga warna jadi hitam (sesuai selera).
4) Lalu masukkan kacang panjang. Aduk-aduk sampe kacang panjang jadi layu (setengah masak juga bisa). Siap di sajikan dan Selamat menikmati guys.",4,4
8205,tahu goreng isi ayam,tahu,"tahu putih potong kotak , ayam goreng suwir , batang daun bawang , tepung bumbu instan non msg , air , minyak goreng",6,"1) Belah tahu yang sudah dipotong kotak, isi dengan ayam suwir. Celupkan ke dalam adonan tepung bumbu instan (bagi dua tepung, satu untuk adonan basah saya tambah irisan daun bawang dan satu untuk adonan kering). Goreng hingga kecoklatan.",1,4
8207,telor penyet sambel geprek,telur,"telor ayam , selada air , kerupuk , cabe rawit , cabe merah , bawang putih , garam , minyak",8,"1) Goreng telur seperti biasa, beri garam secukupnya dan bagian kuning di orek2 (sengaja biar kuningnya merata)
2) Goreng bahan sambal
3) Cuci bersih selada air, potong sedang
4) Haluskan sambel, diuleg lebih mantep, beri garam secukupnya
5) Tambahkan telor dipenyet, selada air dipenyet dan tambahkan kerupuk",5,4
8208,telor orak arik uht,telur,"telor ayam , susu uht , garam , minyak goreng",4,"1) Kocok telor, uht dan beri garam
2) Panaskan minyak, lalu masukan kocokan telor, aduk2 hingga berbentuk orak arik dan matang, angkat.",2,4
8214,kering tempe sederhana,tempe,"tempe , bawang putih , bawang merah , cabe merah , laos , daun salam , gula merah , asam jawa , kecap , garam",10,"1) Iris tempe kemudian goreng.
2) Iris bawang putih, bawang merah, cabe merah, kemudian tumis bawang putih dan bawang merah setelah harum masukkan cabe, laos, daun salam gula merah, asam jawa, kecap, garam dan tambahkan sedikit air.
3) Koreksi rasa kemudian masukkan tempe yang sudah digoreng lalu aduk2 sampai bumbu meresap lalu matikan api.
4) Kering tempe sudah siap untuk disajikan...",4,4
8215,sandwich croissant tuna sauce thousand island,ikan,"selada iceberg supermarket , croissant , tuna kalengan ayam brand chunks minyak , sauce kewpie thousand island , sambal extra pedas",5,"1) Cuci selada hingga bersih, potong kecil.
2) Steam tuna kalengan setelah dibuka tutup kalengnya selama kurleb 5menit
3) Sayat (buat lubang) di croissant untuk menaruh selada dan tuna
4) Masukan selada dan tuna kedalam croissant lalu tambahkan sauce thousand island dan sambal extra pedas diatasnya sesuai selera. Selesai
5) Selamat menikmati",5,4
8220,sop daun katuk tahu goreng,tahu,"daun katuk , kotak tahu putih , potong , bawang putih , bawang merah , air , garam , penyedap , minyak goreng , utk goreng tahu",8,"1) Cuci bersih daun katuk dan tahu putih. Tahu dipotong kecil2
2) Tahu putih digoreng dulu sampai kecoklatan, lalu tiriskan.
3) Panaskan air dlm panci sampai mendidih, masukkan daun katuk, bawang putih & bawang merah, api dikecilin sedikit, masukkan garam, penyedap rasa, tunggu matang. Tes rasa. Matikan kompor
4) Masukkan tahu gorengnya. Selesai deh. Selamat mencoba",4,4
8224,sambal tomat tahu tempe,tempe,"petak tahu , tempe , wortel , bumbu , cabe merah , bawang merah , bawang putih , tomat , garam , gula",10,"1) Potong dadu tahu dan tempe juga wortel
2) Panaskan minyak lalu goreng secara pisah. Tapi wortel gak ikutan digoreng yaaa
3) Ulek cabe tadi, kemudian bawang merah dan bawang putih, kira2 udah sedikit halus masukkan 1/2 tomat kemudia ulek bersamaan
4) Setelah bumbu selesai panaskan minyak (sedikit aja) kemudian masukkan bumbu ulek tadi sambil masukkan garam dan gula sesuai selera (utk gula aku pake 1 sdm krn aku suka manis)
5) Aduk hingga setengah matang lalu masukkan wortel kemudian tahu dan tempe, aduk pelan dan jika sudah terbalut angkat, kemudia hidangan siap disantap",5,4
8226,udang sambal korek,udang,"udang dikupas kulitnya , cabe rawit merah rawit setan , bawang merah , garam , minyak goreng swcukupnya",5,"1) Panaskan minyak goreng secukupnya lalu goreng cabe dan bawang merah hingga layu, angkat dan tiriskan.
2) Giling kasar cabe & bawang secara manual.
3) Anaskan minyak goreng secukupnya, masukkan cabe & bawang yang sudah digiling tadi sambil diaduk - aduk.
4) Masukkan udang, masak hingga udang berubah warna dan sambal agak kering. Tambahkan garam secukupnya sambil koreksi rasa, angkat & siap disajikan.",4,4
8233,telor dadar spesial,telur,"telor ayam , batang daun bawang , bawang merah , buh cabe rawit , penyedap , cabe merah",6,"1) Potong halus daun bawang, bawang merah, dan cabe rawit. Untuk cabe merah besar bisa dipotong oval
2) Kocok telur + bahan2 diatas. Tambahkan penyedap secukupnya
3) Tuangkan minyak kira2 telur smpai kerendam. (Biar krispy di pinggir2nya)
4) Tuang telur ke wajan panas, goreng smpai mateng
5) Telor dadar siap dihidangkan",5,4
8237,kikil tahu mercon,tahu,"kikil rebus , kotak tahu potong goreng , cabe rawit campur , cabe keriting , bawang putih , bawang merah , kemiri , daun salam , gula garam penyedap , kecap manis",10,"1) Uleg bawang kemiri n cabe kemudian tumis sampe wangi
2) Masukan kikil beri segelas air biarkan air agak surut masukan tahu goreng beri daun salam aduk rata
3) Beri gula garam penyedap n kecap manis tes rasa
4) Siap disantap",4,4
8238,kikil tahu huhah,tahu,"kikil potong rebus sebentar , potong tahu putih , biji cabe setan , biji cabe merah kriting , biji bawang putih , biji bawang merah , garam , penyedap , saori , kecap manis , daun salam , lengkuas , daun jeruk , jahe , air",9,"1) Potong kecil2 kikil lalu rebus dgn air sebentar,(ngilangin bau amis) angkt tiriskan.lalu potong tahu kotak kecil2 lalu goreng stengah matang
2) Iris bawang merah,bawang putih,cabe setan,cabe kriting.tumis bahan2 trsebut dgn sdikit minyak lalu ksh daun salam,daun jeruk,sere,lengkuas..masukkan kikil,tahu lalu tumis2 masukkan garam,penyedap rasa,saori,kecap manis tambah air secukupnya aduk2 koreksi rasa tungg sampai mndidih
3) Tungg air smpai meresap tinggal sedikit lalu angkat &sajikan.. simpel kan g perlu ribet slmat mncoba",3,4
8245,pempek isi telur ikan,telur,"tepung segitiga , kanji sagu , garam , telur , air panas",5,"1) Rebus telur lalu kupas potong2. Campur tepung segitiga dg garam aduk rata, beri sedikir demi sedikit air panas sambil di aduk rata.
2) Campurka tepung kanji/sagu dg adonan sebelumnya. Adon hingga kalis tidak lengket.
3) Ambil sedikit adonan ratakan di cetakan pastel,beri irisan telur.
4) Goreng pempek di api sedang dg minyqk panas. Dan sajikan. Bisa pake cuka / pakai saus sesuai selera.",4,4
8248,tahu kecap sederhana,tahu,"tahu kuning , bawang putih cincang , bawang merah , btg daun bawang potong serong , kecap , kaldu jamur kaldu ayam , garam , gula , minyak goreng , suka pedas silahkan potongan cabe rawit dn micin",10,"1) Cuci tahu sampe bersih..potong2 dadu lalu goreng sampe agak kering
2) Tumis bawang merah dan putih sampe harum tambah kan air kasi kecap garam dan gula biar kan smpe mendidih masukan tahu dan aduk aduk sampe tercampur rata tambah kan bawang daun dan kaldu test rasa dan biar kan air agak meyusut...",2,4
8250,udang sambalado tumis sawi,udang,"udang , sambal balado , sawi",3,"1) Cuci bersih udang.
2) Tumis sambalado sampai wangi, lalu masukkan udang. Tambahkan air secukupnya dan tutup pan sampai bumbu meresap.
3) Setelah udang matang dan bumbu meresap, masukkan sawi yg sudah dipotong-potong. Tumis sebentar, matikan api. Siap disajikan.",3,4
8252,chili tuna spaghetti,ikan,"pasta , saos tomat pasta tomat , saos sambal , garam , kaleng tuna , bawang putih , bawang bombai , cabe rawit",8,"1) Rebus pasta spaghetti hingga al dente
2) Panaskan sedikit minyak di wajan lalu tumis bawang putih hingga harum, masukkan bawang bombay aduk sebentar, lalu masukkan pasta tomat/saos tomat, saus sambal, garam, tuna aduk rata koreksi rasa, masukkan spageti terakhir masukkan irisan cabe rawit. Hidangkan dipiring taburi oregano
3) Note: untuk ukuran dikira2 aja pake perasaan ya...",3,4
8254,chicken wrap kebab nugget telur mudah praktis,telur,"kulit kebab wrap , daun selada , telur ceplok dadar , nugget goreng potong , mayones sambal , mentega",6,"1) Panaskan wajan, lalu lelehkan mentega, kemudian letakkan kulit kebab dan tunggu hingga matang / kecoklatan, lakukan untuk 2 sisinya
2) Tata selada, nugget, telur, mayones dan saus sambal sesuai selera. Bungkus (bisa pakai aluminum foil) lalu sajikan deh!",2,4
8255,kerupuk tempe _ bunda miko,tempe,"tempe , tapiòka , celup , bawang putih , garam , kaldu bubuk , air",7,"1) Campur tempe yang belum jadi dengan tapioka hingga benar-benar rata
2) Masukan ke dalam plastik,bungkus dengan rapat, kemudian bolong i plastik dg garpu disekeliling ya.
3) Gantung dan diamkan selama 2 hr.
4) Terakhir potong tipis bila akan di goreng.",4,4
8256,telor dadar daun melinjo,telur,"telor , daun melinjo , bawang merah suka pedes bs tambh cabe , garam kaldu ayam bubuk , lada , minyak zaitun",6,"1) Campur telor, daun melinjo iris, bawang merah garam/kaldu ayam bubuk dn lada aduk rata
2) Dadar telor dngn minyak zaitun msk sampai matang angkt",2,4
8260,bubur oat ayam tahu,tahu,"oat instant merah , bawang putih , merica hitam , fillet ayam , kotak tahu potong",5,"1) Larutkan 3 sdm oat dgn air panas. Sisihkan
2) Semalam sebelumnya,saya sudah memarinasi ayam dgn bawang putih yang diuleg bersama merica hitam. (Selama hamil says selalu memarinasi protein dgn bumbu simpel agar kalau malam2 kebangun tinggal tumis2 saja..ini sangat membantu untuk ibu hamil yang jauh dr ortu n suami spt saya..bisa dicoba bunda triknya. Helpful ngets) Pagi ini langsung saya tumis dengan minyak sedikit. Biarkan agak tepanggang di teflon. Lalu masukkan tahu dan tambah sedikit air
3) Masak sampai sedikit menyusut. Lalu tuang ke atas bubur oat. Sarapan singkat bisa langsung tersaji dalam 5menit",3,4
8265,cilok goreng telor,telur,"cilok , telur ayam , batang bawang pre bawang daun , halus , kecap asin , garam , lada , bon cabe , saus cocolan , saus kacang mix kecap saus sambal",8,"1) Campur semua bahan
2) Siapkan cetakan kue cubit bulat kecil atau cetakan takoyaki. Panaskan lalu beri minyak secukupnya di semua lubang
3) Masukkan cilok satu persatu2 sebanyak 1 sdm. Masak dengan api sedang
4) Jika bagian bawah sudah kering, balik adonan menggunakan garpu. Dan goreng semua sampai matang
5) Tiriskan cilok di wadah, lalu sajikan dengan saos cocolan.",5,4
8270,telor dadar ala ala,telur,"tepung , telur , royco , air",4,"1) Tepung, royco taruh satu wadah trus dikasih air secukupnya. di aduk sampai rata.
2) Setelah tercampur rata, masukkan telur. aduk sampai rata.
3) Setelah itu goreng deh, dan siap disajikan bersama sambel terong
4) Selamat mencoba.",4,4
8271,telor ceplok kuah jahe,telur,"telor ayam , ceplok , sisihkan , bongkah jahe , kupas , potong korek api , bawang merah , halus , minyak goreng mentega , minyak zaitun , air , garam , lada , penyedap",6,"1) Tumis jahe dan bawang merah sampai harum dan kekuningan
2) Masukkan air, garam, lada dan penyedap, tunggu hingga mendidih
3) Masukkan telor ceplok, masak 15 menit dgn api agak kecil.. test rasa, sajikan",3,4
8272,kornet tempe balut ayam,tempe,"bgks tempe hancurkan , dada ayam blender , ajh tepung roti , garam , daun sop daun bawang , bumbu dihaluskan , bawang putih , ketumbar , merica bubuk , minyak goreng",10,"1) Blender ayam,mskkan air stengah cangkir sedang,mskkan tepung roti dan garam,trus mskkan bumbu yg dihaluskan
2) Stelah tu campurkan bumbu ayam yg diblender kedalam tempe yg sdh dihancurkan lalu mskkan daun sop&daun bawang
3) Panaskan minyak goreng,masak hgga kuning ke emasan
4) Angkat n sajikan bersama saos atw sambal
5) Slamat mencoba",5,4
8274,chicken richeese homemade simple,ayam,"ayam kentucky gerobak jual ayam chrispy , bumbu saus , barbeque sauce del monte , saos tomat , saus cabe , madu , saus tiram saori , bawang putih dihaluskan , merica , bubuk cabai boncabe kalo pedas ditambah",10,"1) Campur semua bahan saus di satu wadah
2) Panaskan minyak dalam wajan. Setelah sudah panas masukkan bawang putih yang sudah dihaluskan kemudian masukkan saus dan ayam goreng chrispy siap saji.
3) Sajikan selagi hangat. Simpe seekali",3,4
8284,bubur ati ayam saus edamame,ayam,"centong nasi putih , ati ayam , edamame , kaldu tempe , wortel , daun salam , bawang putih , bawang merah",8,"1) Nasi lembek :
 Masukkan daun salam & Buburkan 1 centong nasi  sampai air 1/2 surut, masukkan jamur enoki yg sudah dipotong kecil - kecil
 Angkat setelah meletup - letup
2) Saus Edamame :
 Masak air, masukkan daun salam, bawang merah & bawang putih yg sudah diiris. Masak sampai mendidih
 Masukkan ati ayam. Masak sampai air 1/2 surut
 Masukkan edamame & wortel. Masak sampai matang/empuk
 Angkat, tiriskan, blender semua bahan tambahkan sedikir air rebusan
 Tuangkan diwadah, dan taburkan kaldu bubuk tempe (dr @ome.kitchen)
 Sajikan
3) Ps : boleh ditambahkan ub/evoo",3,4
8285,brokoli tumis daging sapi,sapi,"daging sapi , bongkah brokoli , bawang putih geprek cincang kasar , jahe , merica bubuk , garam , gula , minyak wijen , kecap inggris kalo ga",9,"1) Rebus daging dengan menggunakan bawang putih sampai empuk dan ada kaldunya. Angkat dinginkan dan iris sesuai selera
2) Tumis bawang putih dan jahe hingga harum
3) Masukkan brokoli, dan irisan daging, aduk2. Masukkan kecap inggris, minyak wijen, gula, garam, aduk aduk.
4) Tuangkan kaldu sapi sedikit demi sedikit hingga brokoli matang. Krn ini tumisan jadi saya sisakan kuah tumisannya tidak terlalu banyak. Maka dari itu, tuangkan kaldunya hanya supaya brokoli matang (jangan kebanyakan)
5) Cek rasa, kalo sudah pas siap dihidangkan. Selamat mencoba",5,4
8286,udang saos tiram ala anak kos,udang,"udang , bawang putih , bawang merah , cabe rawit , penyedap , garam , saori saos tiram , air",8,"1) Siangi udang,cuci bersih.
2) Iris duo bawang,cabe.Tumis duo bawang hingga harum,masukan cabe,tumis hingga layu,masukan udang tumis hingga berubah warna.
3) Tambahkan air sedikit,saori saos tiram,garam,penyedap.koreksi rasa,tunggu hingga matang/air saat.",3,4
8287,sambal ulek tempe ala anak kos mudah gampang,tempe,"papan tempe , bawang merah , bawang putih , tomat , cabe merah  cabe rawit , garam , gula , minyak goreng",8,"1) Goreng tempe sampe mateng
2) Goreng cabe, tomat, bawang merah dan putih sampe layu
3) Setelah semua digoreng, ulek bahan yg kedua tambah garam dan gula sampe halus. Sebelum masukin tempe di coba dulu ya apakah rasanya sudah sesuai selera atau belum.
4) Setelah itu masuk tempe dan di ulek pelan-pelan saja supaya tidak terlalu hancur.
5) Selesai dan jadilah sambel ulek tempe ala anak kos",5,4
8288,sambal udang tauco,udang,"udang kupas , cabe rawit , tauco , bawang merah , bawang putih , gula , garam",6,"1) Potong-potong udang dan cabe rawit
2) Haluskan bawang merah dan bawang putih
3) Tumis udang hingga kemerahan, tambahkan bawang merah dan bawang putih yang sudah dihaluskan
4) Masukkan tauco
5) Tambahkan air, gula, dan garam secukupnya",5,4
8294,kripik tempe simple,tempe,"tempe potong tipis tipis , air , kobe tepung tempe kriuk , kapur sirih , minyak goreng",5,"1) Masukan tempe yang sudah di potong tipis-tipis kedalam air yang sudah di campur dengan kapur sirih,rendam 30 menit.Angkat, cuci dan tiriskan.
2) Kemudian, balurkan tempe yang sudah di rendam dengan tepung kering kobe
3) Panaskan minyak, masukan tempe yang sudah di baluri tepung
4) Kalau sudah matang, tunggu sampai dingin. Kripik tempe disimpan di toples",4,4
8295,tahu kuah merah,tahu,"biji tahu sedeng q mah , daun bawang serong , tomat , rawit , tepung maizena , cabe merah , bawang merah , bawang putih",8,"1) Potong tahu kotak2 lalu goreng dan sisihkan
2) Ulek semua bahan bumbu,tumis sampai harum,masukan jg rawit geruntulan(utuh)
3) Masukan air secukupnya trus tepung maizena yg sdh di cairkan.
4) Masukan tahu,garam gula dan pydp rasa..jgn lupa koreksi rasa.terakhir masukan irisan daun bawang dan tomat mom
5) Selesaiii mom & selamat mencoba yah mom",5,4
8296,menu daging sapi diet,sapi,"daging sapi lemak otot , lada , garam , brokoli , kentang , tomat cherry , kecap asin , adm extract light olive oil",8,"1) Cuci bersih daging sapi, potong dadu, lalu campurkan lada bubuk dengan garam
2) Tumis daging sapi dengan sedikit extract light olive oil, apabila terlalu berminyak bisa di tumis kembali tanpa minyak di tevlon
3) Rebus brokoli, kentang
4) Lalu sajikan daging dengan tomat, kecap asin lebih nikmat",4,4
8301,telor balado kuning,telur,"telur , bumbu halus , bawang putih , bawang merah , kemiri , cabe keriting , tomat , kunyit",8,"1) Rebus telor lalu sisihkan jika sudah matang
2) Haluskan bumbu bisa pake blander tadi kalo saya di ulek (lagi rajin )
3) Panas kan minyak tumis bumbu halus tambahkan gula,garam secukupnya kalo mau tambah penyedap boleh lalu jika sudah pas tunggu sebentar lalu masukan telur aduk2 siap angkat dan sajikan",3,4
8308,tumis bayam udang,udang,"bayam , bawang putih , udang tanggung , buang kepala , gula garam , cabai merah keriting , air",6,"1) Tumis bawang putih yang digeprak.lalu masukkan udang. Tumis sampai berubah warna
2) Tambahkan potongan cabai dan tumis sebentar
3) Masukkan bayam,lalu tambahkan gula garam dan sedikit air
4) Aduk aduuuk.. jadi deh.",4,4
8309,tumis bawang orek telur teri,telur,"biji bawang merah , biji bawang putih , dipake jg , biji cabe rawit , saus tiram , gula , garam , telur dadar orek , teri goreng tepung",8,"1) Iris bawang merah, potong tebal. iris tipis bawang putih dan cabe rawit
2) Tumis semua bahan hingga bawang layu
3) Aduk rata lalu tambahkan orek telur dan teri",3,4
