foodId;Title;Category;Ingredients;Total_Ingredients;Steps;Total_Steps;Loves
5948;udang krispy simpel;udang;"[(""udang kupas"", ""200 gram""), (""tepung"", ""3 sdm"")]";5;"1) Siapkn wadah masukkn terigu serbaguna beri air aduk rata sisihkan
2) Lalu d wadah lain siapkn terigu
3) Lalu masukkan udang kdlm adonan no.1 lalu guling2 k no.2 seterusnya sampai udang habis y
4) Lalu masukkn k dlm minyak panas goreng sampai kering angkat&tiriskan
5) Bisa disajikn dgn saus sambal y....";5;6
5950;creamy herbs chicken;ayam;"[(""ayam fillet"", ""200 gram""), (""lowfat milk"", ""100 ml""), (""olive oil"", ""1 sdm""), (""garam"", ""1/2 sdt""), (""daun thyme"", ""1/2 sdt""), (""daun parsley"", ""1/2 sdt""), (""rosmary"", ""1/2 sdt""), (""bawang putih cincang halus"", ""2 siung""), (""pepper"", ""1/4 sdt""), (""keju parmesan"", ""30 gram"")]";10;"1) Lumuri daging ayam dengan garam dan lada. Grill dgn olive oil. Sisihkan
2) Tumis bawang putih hingga harum, masukan daun thyme,rosemary, dan susu,tunggu hingg mendidih, masukan ayam& keju. Jadi.. taburi dengan parsley";2;6
5953;udang masak tomat;udang;"[(""udang bersihkan kasih perasan jeruk nipis"", ""200 gram""), (""bawang putih geprek"", ""2 siung""), (""bawang merah geprek"", ""3 siung""), (""jahe"", ""1 cm""), (""tomat potong kotak"", ""1 buah""), (""saos tiram"", ""1 sdm""), (""saos tomat"", ""2 sdm""), (""daun jeruk"", ""2 lembar""), (""minyak"", ""2 sdm""), (""gula garam"", ""Secukupnya"")]";10;"1) Bersihkan udang lalu lumuri udang dg jeruk nipis diamkan 5 menit lalu cuci dan tumis sebentar
2) Tumis bawang merah bawang putih jahe smpi harum lalu masukan tomat dan daun jeruk dan air masak smpi tomat lunak tambahkan saos tiram, saos tomat, gula garam lalu masukan udang masak smpi menyusut dan masukan daun bawang";2;6
5962;tempe mendoan goreng;tempe;"[(""papan trmpe tipis"", ""1 papan""), (""trigu tepung beras"", ""5 sdm""), (""bawang putih bawang merah"", ""3 siung""), (""biji ketumbar"", ""1 sdt""), (""kencur"", ""1 cm""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""r yc sapi"", ""1/2 sdt"")]";8;"1) Campur tepung trigu dan tepung beras
2) Haluskan ketumbar bubuk,bawang putih,bawang merah,garam,gula,royco sapi.
3) Campur smua bahan tadi dlm satu wadah.
4) Lumur i tempe lalu goreng
5) Siap disajikan";5;6
5963;oseng tempe gembusmenjes buncis jamur;tempe;"[(""tempe gembus harga"", ""1 papan""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""batang daun bawang tipis"", ""1 batang""), (""kecap manis ditambah dirasa"", ""2 sdm""), (""kecap asin"", ""1 sdt""), (""saori saus tiram"", ""1 sdm""), (""air"", ""100 ml""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""kaldu bubuk suka"", ""1/2 sdt"")]";9;"1) Potong dadu tempe, kemudian goreng atau sangrai, tanpa digoreng/sangrai dulu juga boleh.
2) Tumis bumbu iris hingga harum, masukkan buncis, tumis hingga setengah layu.
3) ##dalam wadah (bekas dari wadah buncis) campurkan kecap asin, kecap manis, dan saus tiram, tambahkan air. ##ini boleh tidak dilakukan jika dirasa bisa mencampur secara langsung, karena gembus mudah menyerap bumbu jadi takut nggak merata akhirnya saya campur dulu semuanya.. hehe
4) Masukkan tempe, jamur, dan daun bawang, aduk hingga merata dg bumbu.
5) Tambahkan bahan2 lainnya, aduk hingga rata, koreksi rasa. Sajikan ^^";5;6
5965;ikan nila siram tauco;ikan;"[(""ikan nila"", ""2 ekor""), (""cabe hijau"", ""5 buah""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""tomat"", ""1 buah""), (""bngkus tauco mikado"", ""1 bungkus""), (""garam"", ""1/2 sdt""), (""gula"", ""1/4 sdt"")]";7;"1) Bersihkan ikan,lalu kasih garam halus..kmdian goreng
2) Bawang putih,bawang merah,ccabe hijau d iris halus ya
3) Tumis bawang n cabe smpe harum,kemudian masukan tomat.lalu masukan tauco ny ksh air sdkt ya..tmbhkan gula n garam,koreksi rasa ya.masak smpe agak kental ya
4) Tata ikan d ats piring..stlh tauco ny masak.siram di atas ikan td..";4;6
5969;tumis kol telur bakso ala anak kos;telur;"[(""bonggol kol putih"", ""1/4 bonggol""), (""bawang merah"", ""2 siung""), (""bawang putih cacah halus"", ""1 siung""), (""telur"", ""1 butir""), (""bakso"", ""3 butir""), (""garam"", ""1/4 sdt""), (""gula merica bubuk"", ""Secukupnya"")]";6;"1) Panaskan sedikit minyak di wajan. Masukkan telur. Buat orak arik.
2) Masukkan bakso. Campur dan aduk hingga matang.
3) Kemudian masukkan bawang merah dan bawang putih. Tumis hingga harum.";3;6
5974;daging kambing bumbu lapis;kambing;"[(""daging kambing sapi tipis"", ""300 gram""), (""bawang merah tipis"", ""5 siung""), (""gula merah"", ""1 sdm""), (""penyedap kaldu bubuk"", ""1/2 sdt""), (""kecap manis"", ""3 sdm""), (""bumbu halus"", ""[deskripsi]""), (""bawang putih"", ""3 siung""), (""kemiri"", ""2 butir""), (""merica bubuk"", ""1/4 sdt""), (""garam"", ""1/2 sdt"")]";10;"1) Masukan daging pada wajan / panci,
2) Tambahkan semua bumbu lalu remas"" sampai bumbu rata,
3) Ukep dengan api kecil sampai empuk (pertama kali d ukep ga perlu di beri air udak keluar sendiri airnya,kalo sampai air habis tp belum empuk baru bisa d tambah air sedikit saja)
4) Setelah empuk beri sedikit santan kental, biarkan sampai mendidih lalu angkat..Daging lapis siap santap";4;6
5976;minyak ayam;ayam;"[(""kulit ayam lemaknya"", ""100 gram""), (""bawang putih geprek kasar"", ""2 siung""), (""ketumbar"", ""1/2 sdt""), (""jahe"", ""1 cm""), (""minyak"", ""50 ml"")]";5;"1) Panaskan minyak tumis jahe hingga harum
2) Masukkan kulit ayam aduk rata + bawang putih + ketumbar
3) Masak sampai kulit ayamnya matang berawarna keemasan gelap, tunggu sampai dingin baru di saring dan siap utk di pakai";3;6
5977;minyak kulit ayam;ayam;"[(""lemak ayam"", ""100 gram""), (""air utk"", ""Secukupnya"")]";2;"1) Setelah di pisahkan lemak dgn kulit ayamnya..cuci lemak hingga bersih dgn air mengalir
2) Setelah bersih tiriskan lemak ayamnya..hingga kandungan airnya menyusut.
3) Masukkan ke penggorengan,masak hingga keluar minyaknya
4) Setelah lemak agak kering, angkat lemak lalu ambil minyaknya
5) Jadilah minyak ayam...";5;6
5979;tumis buncis tempe manis;tempe;"[(""buncis"", ""1 ikat""), (""potong"", ""[deskripsi]""), (""papan tempe"", ""1 papan""), (""potong dadu"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""geprek"", ""[deskripsi]""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""saus tiram"", ""1 sdm""), (""kecap manis"", ""2 sdm""), (""garam"", ""1/2 sdt""), (""merica"", ""1/4 sdt""), (""kaldu jamur bubuk"", ""1/2 sdt"")]";10;"1) Didihkan air, masukkan bawang putih geprek dan garam, rebus tempe yang sudah dipotong dadu 5 menit lalu tiriskan
2) Goreng tempe tidak sampai kering.
3) Tumis bawang putih dan bawang merah sampai harum, masukkan buncis, tumis sampai setengah layu, masukkan tempe.
4) Masukkan 2 sdm kecap manis, saos tiram, garam, merica dan kaldu bubuk. aduk rata";4;6
5985;baso sapi lobak putih;sapi;"[(""baso sapi"", ""10 butir""), (""urat daging"", ""[opsional]""), (""kaki ayam leher ayam bikin kuah kaldu"", ""1 potong""), (""lobak putih muda"", ""1 buah""), (""potong ketebalan"", ""[deskripsi]""), (""daun bawang daun seledri"", ""1 batang""), (""bawang putih goreng dicincang"", ""2 siung""), (""garam perisa"", ""Secukupnya"")]";6;"1) Didihkan air bersama kaki ayam dan leher untuk mendapatkan kaldu selama kurang lebih 30 menit dengan api kecil
2) Masukkan lobak putih, sesudah 10 menit, masukkan baso
3) Terakhir masukkan daun bawang, seledri dan bawang putih goreng
4) Siap dihidangkan";4;6
5987;oseng telur kacang;telur;"[(""kacang panjang"", ""1 ikat""), (""telur ayam"", ""2 butir""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""bawang bombai"", ""1/4 buah""), (""cabai rawit"", ""5 buah""), (""garam"", ""1/2 sdt""), (""penyedap"", ""1/2 sdt""), (""kecap suka"", ""1 sdm"")]";7;"1) Potong tipis kacang panjang
2) Potong halus semua bawang dan cabai
3) Panaskan minyak goreng, lalu masukkan bumbu garam penyedap dan kecap oseng sampai harum
4) Lalu masukkan telur aduk sampai hancur dan masukkan kacang panjang masak hingga matang (saya tidak terlalu lama agar kacang terasa kriuk)
5) Selamat mencoba bunda";5;6
5988;sosis telur orak arik;telur;"[(""biji sosis ayam champ kupas"", ""3 buah""), (""bg"", ""[unit]""), (""goreng kering tiriskn"", ""[instruksi]""), (""biji telur"", ""2 butir""), (""bawang bombai memanjang"", ""1/2 buah""), (""bawang putih cincang"", ""1 siung""), (""minyak"", ""1 sdm""), (""air"", ""50 ml""), (""kecap"", ""2 sdm""), (""saos tomat royco"", ""1 sdm"")]";5;"1) Siapkn wajan panaskn minyak lalu masukkn telor orak arik sampai rata
2) Lalu masukkan sosis,air&semua bumbu aduk rata
3) Lalu test rasa klo sudh pas angkat&sajikan
4) Cocok untuk anak2 lauk untuk tmn mkn nasi....hehehe....";4;6
5989;sosis udang asam manis;udang;"[(""sosis serong"", ""3 buah""), (""udang krn msh sisa"", ""50 gram""), (""bawang bombai"", ""1/2 buah""), (""bawang putih cincang halus"", ""2 siung""), (""tomat rajang halus"", ""1/2 buah""), (""saos tomat"", ""2 sdm""), (""saos cabe"", ""1 sdm""), (""saos tiram"", ""1 sdm""), (""air"", ""100 ml""), (""lada"", ""1/4 sdt""), (""garam gula"", ""Secukupnya""), (""minyak menumis"", ""2 sdm"")]";10;"1) Tumis bombay dan bawang putih hingga harum. Tambahkan sedikit air, masukkan tomat, udang lalu sosis. Aduk hingga udang berubah warna.
2) Tambahkan saos tiram, saos tomat, saos cabe, lada, gula dan garam. Tes rasa
3) Tunggu hingga air menyusut dan kuah mengental. Angkat sajikan";3;6
5994;rica rica ayam pedas cabai rawit set n;ayam;"[(""ayam potong"", ""1/2 kg""), (""genggam cabe rawit merah rawit setan"", ""1 genggam""), (""daun jeruk"", ""3 lembar""), (""serah geprek"", ""1 batang""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""garam"", ""1 sdt""), (""gula pasir"", ""1/2 sdt""), (""penyedap"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya""), (""kunyit"", ""2 cm""), (""air"", ""200 ml"")]";9;"1) Haluskan : kunyit, cabai, bawang merah, bawang putih,
2) Panaskan minyak,goreng ayam yg telah di potong2, kemudian sisihkan
3) Panaskan minyak, tumis bumbu halus, masukan sereh dan daun jeruk, setelah harum masukan sedikit air tunggu hingga mendidih, kemudian masukan garam, penyedap, gula pasir aduk rata
4) Masukan ayam yg telah di goreng, aduk hingga mengering dan bumbu menyerap
5) Angkat dan sajikan";5;6
5996;udang manis;udang;"[(""udang ayam"", ""200 gram""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""asam jawa"", ""1 sdt""), (""garam"", ""1/2 sdt""), (""kecap manis sya pke bango"", ""2 sdm""), (""minyak tuk menumis"", ""1 sdm"")]";7;"1) Cuci bersih udang/ayam...
2) Haluskan bawang merah,bawang putih,garam..
3) Campurkan bumbu halus dg udang..tmbahi asam jawa..kasih air sdkit....aduk smua smpe merata..lalu diam 10 mnit agar bumbu meresap...
4) Panaskan kuali lalu masukan minyak sdkit...stlh minyak pnas masukan udang td.lalu tutup..msak smpe udang brwrna merah..lalu masukan kecap..
5) Stlah mtang udang siap di sjikan";5;6
5998;roti bakar sosis telur;telur;"[(""roti tawar"", ""4 lembar""), (""sosis"", ""2 buah""), (""telur ayam"", ""2 butir""), (""saos indofood"", ""Secukupnya"")]";4;"1) Bakar roti sampai agak kecoklatan dengan api kecil di atas teflon
2) Roti pertama oles dengan saus dan beri potongan sosis tipis"" dan beri saus lagi
3) Goreng telur setengah matang (jika tidak suka bisa di masak hingga kuning matang)
4) Beri roti di atas saus tadi lalu taruh telur dan roti lagi
5) Dan roti bakar pun siap di sajikan";5;6
5999;roti bakar teflon isi abon sapi keju;sapi;"[(""roti tawar"", ""4 lembar""), (""abon sapi"", ""50 gram""), (""butter"", ""1 sdm""), (""keju"", ""4 lembar""), (""saos sambal"", ""Secukupnya"")]";5;"1) Olesi roti dg buter kemudian masukan abon dan keju
2) Panaskan teflon dg butter sedikit.. Kemudian masukan roti masak dg api kecil sambil di bolak balik biar ga gosong :)
3) Angkat dan sajikan lebih enak bisa di tambh saos sambal atau tomat";3;6
6008;baso tuna goreng kecap;ikan;"[(""baso tuna"", ""10 butir""), (""kecap manis"", ""3 sdm""), (""margarin"", ""1 sdm""), (""bawang goreng taburan"", ""1 sdm""), (""saori saus tiram"", ""1 sdm"")]";5;"1) Potong potong baso tuna menjadi 4 bagian
2) Goreng baso menggunakan margarin sampai kecoklatan
3) Tambahkan kecap manis dan sedikit saori saus tiram
4) Angkat, letakkan di atas piring atau mangkuk kemudian beri taburan bawang goreng";4;6
6012;basic tumis toge telur mudah enak;telur;"[(""telur"", ""2 butir""), (""penuh toge"", ""1 mangkok""), (""bawang merah bawang putih jg"", ""3 siung""), (""garam"", ""1/2 sdt""), (""merica"", ""1/4 sdt""), (""kaldu jamur"", ""1/2 sdt"")]";6;"1) Kocok telur dan goreng hingga matang. Potong2 panjang.
2) Tumis bawang merah hingga harum
3) Masukkan toge dan kembali aduk. Tuangkan garam, kaldu jamur dan merica. Koreksi rasa
4) Masukkan potongan telur dan aduk2 kemudian matikan api
5) Sajikan dengan nasi hangat";5;6
6019;bubur daging telur butternut;telur;"[(""beras"", ""100 gram""), (""ptg daging buntut sapi"", ""100 gram""), (""butternut"", ""1/2 buah""), (""tomat kupas kotak"", ""1 buah""), (""telur kuning yampung"", ""1 butir""), (""btg buncis tipis"", ""5 batang""), (""ny ub"", ""1 sdt""), (""kaldu bubuk sapi"", ""1/2 sdt""), (""air"", ""500 ml"")]";9;"1) Buat kaldu sapi dengan slow cooker : buntut sapi,tomat,butternut. Masak semalaman. Besok pagi disaring. Kaldu dibuat untuk merebus bubur. Sayuran dipisahkan dan daging dipipil untuk dimasukan ke bubur nanti
2) Rebus beras hingga lunak. Jika sudah lunak dan air tiris tambahkan lagi dengan air kaldu sapi. Masak kembali sampai mendidih lalu masukkan telur aduk cepat agar tercampur rata.
3) Mendekati matang masukan butternut,tomat dan buncis. Tambahkan NY dan kaldu bubuk sapi sedikit
4) Aduk sampai matang dan dapat tekstur yang diinginkan
5) Sajikan hangat dengan UB, NY dan taburan keju sedikit";5;6
6021;ento ento tempe;tempe;"[(""potong tempe"", ""1 papan""), (""kelapa parut"", ""50 gram""), (""cabe rawit"", ""10 buah""), (""bawang putih"", ""2 siung""), (""garam kaldu bubuk"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya""), (""tepung beras"", ""2 sdm"")]";7;"1) Uleg cabe, bawang putih, kaldu bubuk dan garam.
2) Uleg tempe dan masukkan ke dalam bumbu.
3) Tambahkan kelapa parut dan tepung beras.
4) Aduk hingga kalis dan bisa dibentuk.
5) Panaskan minyak lalu goreng.";5;6
6024;tumis buncis cah daging sapi;sapi;"[(""baby buncis"", ""100 gram""), (""daging sapi giling"", ""100 gram""), (""bawang putih"", ""2 siung""), (""air"", ""100 ml""), (""minyak menumis"", ""1 sdm""), (""saus tiram"", ""1 sdm""), (""sejumput gula"", ""1/4 sdt""), (""lada"", ""1/4 sdt""), (""garam"", ""1/4 sdt"")]";9;"1) Tumis bawang putih hingga harum, masukan daging giling lalu tumis hingga matang
2) Masukan buncis, air, saus tiram, gula, garam dan lada.. masak -+10 menit..";2;6
6037;tumis terong sarden;ikan;"[(""terong ungu"", ""1 buah""), (""kaleng sarden"", ""1 kaleng""), (""cabe merah"", ""5 buah""), (""cabe rawit"", ""10 buah""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""jahe"", ""1 cm""), (""cabe hijau"", ""3 buah""), (""garam"", ""1/2 sdt""), (""gula"", ""1/2 sdt"")]";10;"1) Potong2 terong ukuran kecil.. Taruh di wadah lalu cuci dgn air garam
2) Ulek cabe merah,bawang merah,bawang putih
3) Lalu panas kan minyak diwajan... Tumis bumbu yg sdh dihaluskan, masukan jahe dan cabe hijau..tambahkan garam, gula lalu masukkan terong aduk2 tambahkan air lalu tutup wajan..
4) Lalu masukkan sarden aduk2 lg sampe rata lalu tutup kembali wajan... Koreksi rasa dan matikan api...siap dihidangkan...";4;6
6044;lumpia bihun telur;telur;"[(""lumpia"", ""10 lembar""), (""telur ayam"", ""2 butir""), (""batang daun bawang"", ""1 batang""), (""bawang putih"", ""2 siung""), (""bihun ganti soun"", ""1 keping""), (""penyedap sapi"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya"")]";7;"1) Rendam bihun dengan air
2) Iris bawang daun dan bawang putih terlebih dahulu
3) Masukan telur dan penyedap
4) Buka lumpia dan masukan bihun lalu 2 sdm telur, lipat lalu goreng di minyak dengan api sedang
5) Angkat lalu sajikan";5;6
6048;teriyaki daging kambing;kambing;"[(""daging kambing"", ""250 gram""), (""jahe"", ""2 cm""), (""scht madu"", ""1 sachet""), (""bawang bombai"", ""1/2 buah""), (""bawang putih"", ""2 siung""), (""cabe merah"", ""3 buah""), (""kecap manis"", ""3 sdm""), (""saus tomat"", ""1 sdm""), (""jeruk nipis"", ""1/2 buah""), (""lada"", ""1/4 sdt""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""air"", ""150 ml"")]";10;"1) Sebelum direbus, embek udah dimarinasi pake perasan jeruk nipis dan sedikit garam(kalo ada kecap asin) masukan lemari es kurleb 3 jam. Setelah itu rebus embek bersama jahe yang sudah digeprek (pastikan air sudah mendidih sebelum daging dimasukkan, biar gak bau prengus). Jika sudah, tiriskan daging potong tipis-tipis
2) Potong bawang bombay 1 cm, iris serong cabe merah (kayaknya enakan dibuang isinya dulu) dan geprek halus bawang putih.
3) Panaskan 1 sdm minyak sayur, tumis bawang bombay hingga harum. Masukan bawang putih dan cabe merah. Tambahkan 1 1/2 gelas air, bumbui dengan gula, gula, garam, lada (saya gak pake msg, kalo ada saus teriyaki bisa ditambahin berhubung lagi gak ada jadi gini aja). Masukan kecap, madu dan saus tomat, aduk-aduk hingga rata dan tes rasanya biarkan air mendidih.
4) Jika air sudah mendidih, masukan daging dan aduk hingga rata. Tunggu hingga bumbu meresap dan air menyusut sesuai selera monggo dicoba,, gampang banget rasanya gak kalah sama beef kok (kata suami tapi)";4;6
6051;bayam orek telur;telur;"[(""genggam bayam"", ""1 genggam""), (""telur"", ""2 butir""), (""bawang putih"", ""1 siung""), (""bawang merah"", ""2 siung""), (""garam"", ""1/2 sdt""), (""penyedap"", ""1/2 sdt"")]";6;"1) Kocok telur, garam,penyedap. Sisihkan
2) Tumis duo bawang,cabe sampai harum. Masukkan bayam sampai layu.
3) Masukkan telur kocok, aduk2 sampai matang";3;6
6053;oseng oseng tempe;tempe;"[(""papan tempe"", ""1 papan""), (""bumbu"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""cabe merah"", ""5 buah""), (""cabe"", ""5 buah""), (""tomat"", ""1 buah""), (""garam"", ""1/2 sdt""), (""gula"", ""1/4 sdt""), (""penyedap"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya""), (""air"", ""50 ml"")]";9;"1) Tumis bumbu yg sudah di potong2 tadi hingga tercium harum
2) Masukan tempe aduk dan tercampur beri kecap, garam, gula,penyedap tbhkan air sedikit. cicipi rasa
3) Masak hingga matang";3;6
6054;oseng labusiam tempe;tempe;"[(""labusiam uksedang"", ""1 buah""), (""potong korek api"", ""[deskripsi]""), (""papan tempe"", ""1/2 papan""), (""potong korek api papan tempe harga"", ""[deskripsi]""), (""bumbu"", ""[tidak disebutkan]""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""daun salam"", ""1 lembar""), (""lengkuas"", ""2 cm""), (""geprek"", ""[deskripsi]""), (""air"", ""200 ml""), (""garam"", ""1/2 sdt""), (""gula penyedap ayam"", ""1/2 sdt"")]";9;"1) Cuci bersih semua bahan, sisihkan.
2) Tumis bumbu iris hingga harum baru masukkan daun salam dan lengkuas geprek aduk sebentar baru masukkan potongan labusiam, beri 200 ml air.
3) Baru masukkan potongan tempe lalu bumbui garam, gula dan penyedap rasa ayam sesuai selera, aduk2 sesekali tes rasa. Biarkan labusiam dan tempe matang sempurna.
4) Matikan api, pindah kemangkuk saji. Siap disantap.";4;6
6065;brokoli tahu udang lada hitam;udang;"[(""tahu sutra"", ""1 kotak""), (""genggam brokoli"", ""1 genggam""), (""genggam udang"", ""1 genggam""), (""bawang bombai"", ""1/2 buah""), (""bawang putih"", ""2 siung""), (""cabai rawit"", ""5 buah""), (""maizena"", ""1 sdt""), (""lada hitam"", ""1/2 sdt""), (""kaldu jamur"", ""1/2 sdt""), (""gula pasir"", ""1/4 sdt""), (""garam"", ""1/4 sdt""), (""air minyak goreng"", ""Secukupnya"")]";10;"1) Goreng setengah matang tahu sutranya. Tumis irisan bombay dan bawang putih yang dicincang halus. Masukkan irisan cabai rawit.
2) Masukkan udang sampai berubah warna, baru deh masukkan tahu lalu tambahkan air.
3) Tuang larutan maizena, saus tiram, garam, lada hitam, kaldu jamur, gula. Jangan sering diaduk supaya tahu nggak mudah hancur. Terakhir masukkan brokoli. Jangan lupa cek rasanya ya. Selesai!";3;6
6066;nasi masak kuah ungkepan ayam;ayam;"[(""beras"", ""2 gelas""), (""kuah sisa ungkepan ayam"", ""400 ml"")]";2;"1) Cuci beras...
2) Aron beras dgn kuah sisa ungkepan ayam sampe air susut.
3) Siapkan panci kukus. kukus selama 20-25 menitan.
4) Gurihhhhh... tanpa ditambah garam atau bumbu lainnya.";4;6
6067;tumis tempe bosok endes;tempe;"[(""papan tempe"", ""1 papan""), (""batang daun bawang"", ""1 batang""), (""daun salam"", ""1 lembar""), (""kecap"", ""2 sdm""), (""bumbu halus"", ""[deskripsi]""), (""cabe merah keriting"", ""5 buah""), (""cabe rawit"", ""10 buah""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""garam"", ""1/2 sdt"")]";10;"1) Siapkan 1/2 papan tempe yang sebelumnya sudah didiamkan selama 4 hari.
2) Kemudian cuci bersih tempenya dan diulek kasar.
3) Lalu tumis bumbu halus setengah masak, kemudian masukkan tempe dan daun salam. Selanjutnya aduk rata.
4) Kemudian tambahkan kecap dan daun bawang. Koreksi rasa, selanjutnya tumis tempe bosok siap disajikan.";4;6
6071;mie rebus sosis telur;telur;"[(""mie rebus instan"", ""1 bungkus""), (""telur rebus"", ""1 butir""), (""sosis"", ""2 buah""), (""daun bawang tipis"", ""1 batang""), (""cabe rawit rajang"", ""5 buah""), (""tomat potong"", ""1/2 buah""), (""bawang goreng"", ""Secukupnya"")]";7;"1) Rebus mie
2) Masukkan sosis, daun bawang, cabe rawit dan tomat
3) Masak hingga matang, lalu masukkan minyak dan bumbu mie
4) Sajikan dengan potongan telur rebus dan taburi bawang goreng";4;6
6075;salmon dgn saus jamur;ikan;"[(""tepung"", ""2 sdm""), (""bawang bombai"", ""1/2 buah""), (""salmon segar"", ""1 potong""), (""susu"", ""100 ml""), (""jamur"", ""50 gram""), (""garam"", ""1/2 sdt""), (""kaldu ayam bubuk"", ""1/2 sdt""), (""merica"", ""1/4 sdt""), (""air"", ""50 ml""), (""italian herbs"", ""1/2 sdt"")]";10;1) Tumis bawang bombay sampai wangi lalu masukan jamur tumis sampai layu, masukan tepung sampai agak kering dan tambahkan susu, air, garam, merica, kaldu bubuk, italian herb. Dan terakhir siram salmon dgn sauce yg sdh matang tadi. Hidangkan;1;6
6084;telur sehat;telur;"[(""swallaw warna"", ""1 sachet""), (""telur"", ""2 butir""), (""gula putih"", ""2 sdm""), (""air"", ""400 ml""), (""vla susu topping"", ""Secukupnya"")]";5;"1) Masukan air, agar agar, dan gula kedalam panci. Panaskan kompor lalu aduk hingga mendidih
2) Kocok telur sampai lepar lalu masukan kedalam panci yang berisi agar tadi, aduk terus sampai meletup biar telurnya matang.
3) Masukan ke cetakan, lalu simpan di suhu ruangan sebentar, masukan ke kulkas (kalau tak punya juga gapapa) kurang lebih 30 menit
4) Keluarkan dari kulkas, masukkan ke piring yang lebar, tambahkan vla/susu diatasnya (sesuai selera anda)
5) Sajikan selagi dingin";5;6
6086;ayam goreng spesial renyah rempah;ayam;"[(""daging ayam ayam ukurannya"", ""1/2 kg""), (""bawang putih"", ""3 siung""), (""merica"", ""1/2 sdt""), (""garam"", ""1 sdt"")]";7;"1) Tumbuk halus semua bumbu.
2) Didihkan air dan masukkan sebagian bumbu kedalam perebusan.
3) Angkat dan tiriskan. Masukkan kedalam baluran bumbu.
4) Goreng ayam sampai warna kecoklatan dan siap disajikan.";4;6
6087;ayam goreng tepung renyah simpel ;ayam;"[(""ayam"", ""1/2 kg""), (""potong"", ""[deskripsi]""), (""bawang putih"", ""3 siung""), (""haluskan"", ""[deskripsi]""), (""ketumbar"", ""1 sdt""), (""haluskan"", ""[deskripsi]""), (""merica"", ""1/4 sdt""), (""kaldu bubuk"", ""1/2 sdt""), (""garam"", ""1 sdt""), (""telur"", ""1 butir""), (""tepung"", ""[tidak disebutkan]""), (""sayur tepung terigu"", ""100 gram""), (""sayur tepung maizena"", ""2 sdm"")]";10;"1) Aduk rata ayam bersama bawang putih, merica, ketumbar, garam, lalu simpan dalam kulkas beberpa jam supaya bumbu meresap (saya semalaman)
2) Dalam wadah terpisah, campur tepung terigu dan maizena kemudian aduk rata (tidak perlu ditambah garam)
3) Keluarkan ayam dr kulkas, masukan telur lalu aduk rata
4) Gulingkan potongan ayam ke campuran tepung lalu remas2 supaya tepung terlihat keriting
5) Panaskan minyak, (pakai api kecil cenderung sedang), goreng ayam hingga kecoklatan, angkat lalu sajikan. Semoga bermanfaat";5;6
6088;ayam goreng tepung kentucky;ayam;"[(""ayam paha"", ""4 potong""), (""tepung terigu"", ""100 gram""), (""telur ayam"", ""1 butir""), (""merica bubuk"", ""1/2 sdt""), (""bawang putih"", ""2 siung""), (""masako ayam"", ""1 sdt""), (""air"", ""Secukupnya""), (""minyak"", ""Secukupnya"")]";8;"1) Siapkan ayam, dan lumuri semua ayam dgn merica bubuk, masako dan bawang puting yg sudah dihaluskan, diamkan selama 30 menit, lebih dri 30 menit jga ga apa2 yaa..
2) Siapkan tepung kering, tepung cair, dan telur yg sudah dikocok dlm 3 wadah yg berbedah. Semua bahan sudah dicampur dgn merica bubuk secukupnya dan masko secukupnya
3) Siapkan minyak untuk menggoreng, ambil ayam yg sudah di diamkan bersama bumbu tdi. Celupkan ayam kedlm wadah telur, kemudian celupkan kewadah tepung kering, celupkan lgi kewadah tepung cair dan terakhir tepung kering lagi dan agak diremas dgn pelan kemudian masukan keminyak yg sudah panas
4) Goreng dgn api sedang, setelah warnanya kuning keemasan angkat dan tiriskan
5) Ayam goreng siap disajikan";5;6
